id,title_fa,title_en,code,parent_id
11072,ماساژور دستی,Manual massager,manual-massager,11068
11073,صندلی ماساژور,Massage Chair,massage-chair,11068
11076,غذا و مکمل حیوانات,Pet Food Supplements,pet-food-supplements,8719
11078,یونجه و غذای جوندگان,Rodents Food and Alfalfa,rodents-food-alfalfa,11082
11079,تشویقی جوندگان,Rodents Food Rewards,rodents-food-rewards,11082
11080,مکمل و تقویتی جوندگان و اسب,Rodents and horses Supplement,rodents-supplement,11082
11081,سنگ کلسیم و بلوک جوندگان,Rodents Calcium Stone and Block,rodents-calcium-stone-block,11082
11082,غذای جوندگان و اسب,Rodents and horses Food,rodents-food,11076
11083,غذای پرندگان,Birds Food,birds-food,11076
11084,غذا و دانه پرندگان,Bird Food and Seed,bird-food-seed,11083
11085,تشویقی پرندگان,Bird Food Rewards,bird-food-rewards,11083
11086,مکمل و تقویتی پرندگان,Bird Supplement,bird-supplement,11083
11087,سنگ کلسیم و بلوک پرندگان,Bird Calcium Stone Block,bird-calcium-stone-block,11083
11089,غذای خشک گربه,Cat Dry Food,cat-dry-foods,11090
11090,غذای گربه,Cat foods,cat-foods,11076
11091,غذای مرطوب، کنسرو و پوچ گربه,Cat Wet Food and Pouch,cat-wet-food-pouch,11090
11092,تشویقی گربه,Cat Food Rewards,cat-food-rewards,11090
11093,مالت و مکمل تقویتی گربه,Cat Supplements and Malt,cat-supplements-and-malt,11090
11095,غذای سگ,Dog Food,dog-food,11076
11096,غذای خشک سگ,dog-dry-food,dog-dry-food,11095
11097,غذای مرطوب، کنسرو و پوچ سگ,Dog Wet Food and Pouch,dog-wet-food-and-pouch,11095
11098,مکمل و مولتی ویتامین سگ,Dog Supplements,dog-supplements,11095
11106,لوازم سفر,Travel Equipment,travel-equipment,6020
11107,لوازم کمپینگ,Camping Equipment,camping-equipment,6020
11108,تجهیزات اسکان,Accommodation Equipment,accommodation-equipment,11107
11109,اجاق و ظرف سفری,Camping Kitchen,camping-kitchen,11107
11110,تجهیزات کمپینگ,Camping Accessories,camping-accessories,11107
11112,تمام سکه طلا,Full Gold Coin,gold-coin,11437
11115,ورزشی دخترانه,Girls Sport,girls-sport,9625
11116,ورزشی پسرانه,Boys Sports,boys-sports,9748
11117,عینک مردانه,Men Eyewear,man-eyewear,9487
11118,فریم عینک طبی مردانه,Men Eyewear Frames,men-eyewear-frames,11117
11120,عینک زنانه,Women Eyewear,woman-eyewear,9380
11121,فریم عینک طبی زنانه,Women Eyewear Frames,women-eyewear-frames,11120
11122,عینک زنانه و مردانه,Unisex Eyewear,unisex-eyewear,9534
11123,فریم عینک طبی زنانه و مردانه,Unisex Eyewear Frames,unisex-eyewear-frames,11122
11125,بخورات,Traditional Incense,traditional-incense,11019
11126,عنبرنسا,Anbarnesara,anbarnesara,11125
11127,کیف و کاور هدفون,Headphone cover,headphone-cover,12
11128,جتمارت بهداشت شخصی,PC-Jetmart,pc-jetmart,10284
11129,سکه و شمش نقره,Silver Bullion,silver-bullion,11135
11132,جانبی خودرو,Car Accessory,car-accessory,6175
11133,زیورآلات طلا,Gold Jewelry,gold-jewelry,11382
11134,زیورآلات طلا بچگانه,Kids Gold Jewelry,kids-gold-jewelry,11133
11135,مجموعه شمش و پلاک طلا و نقره,Gold and Silver Bullion Collection,gold-bullion-collection,11435
11137,میوه خشک بومی,Dried Fruits,dried-fruits,11029
11140,حافظه SSD اکسترنال,External SSD,external-ssd,22
11141,دستگاه‌های هوازی,Exercise Equipment,exercise-equipment,10669
11142,ورزش های زمستانی,Winter Sports,winter-sports,6089
11144,لباس ورزشی مردانه,Men Sportwear,men-sport-wear,6816
11145,لباس ورزشی زنانه,Women Sportwear,women-sport-wear,6816
11147,لباس ورزشی تخصصی,Professional Sportswear,professional-sportswear,6816
11148,اسکارف ورزشی,Sport Scarf,sport-scarf,6875
11149,یخچال خودرو,Car Refrigerator,car-refrigerator,8356
11150,لگینگ ورزشی زنانه,Women Sport Leggings,women-sport-leggings,9334
11151,موتورسیکلت اقساطی,Motorcycle Pay In Installment,motorcycle-pay-in-installment,10688
11152,پولوشرت ورزشی زنانه,Women Sport Polo Shirt,women-sport-polo-shirt,9334
11153,پولوشرت ورزشی مردانه,Men Sport Polo Shirt,men-sport-polo-shirt,9457
11154,ست تی‌شرت و شلوارک ورزشی مردانه,Men Sport Set,men-sport-set,9457
11171,ساک سفری,Duffles and Gym Bags,duffles-and-gym-bags,11106
11172,میز و صندلی سفری,Camping Chairs and Tables,camping-chairs-and-tables,11108
11176,قهوه‌ساز و اسپرسوساز سفری,Portable Coffee and Espresso Maker,portable-coffee-and-espresso-maker,11110
11177,اکسسوری ساک و چمدان,Suitcase Accessories,suitcase-accessories,11106
11181,قمقمه و شیکر ورزشی,Sport Water Bottle and Shaker,sport-water-bottle-and-shaker,10670
11183,منگنه,Stapler-Machine,stapler-machine,5974
11184,پوشه,Folder,folder,5974
11185,مچ بند ورزشی,Sport Wrist Band,sport-wrist-band,6875
11186,تراول ماگ,Travel Mug,travel-mug,11110
11188,گیفت کارت اپلیکیشن و نرم افزار,Application and software giftcard,application-and-software-giftcard,10061
11189,گیفت کارت فیلم و سریال,Movie and series giftcard,movie-and-series-giftcard,10061
11190,گیفت کارت فروشگاه آنلاین,Online shop giftcard,online-shop-giftcard,10061
11191,گیفت کارت بازی,Game giftcard,game-giftcard,10061
11192,گیفت کارت پلتفرم‌های بازی,Gaming platforms giftcard,gaming-platforms-giftcard,11191
11193,گیفت کارت پرداخت‌های درون بازی,In-game payments giftcards,in-game-payments-giftcard,11191
11195,مکمل ورزشی,sports and fitness supplements,sports-and_fitness-supplements,10119
11196,مکمل غذایی,Nutritional Supplements,nutritional-supplements,10119
11197,آمینو اسید,Amino Acid,amino-acid,11195
11198,کراتین,Keratin,keratin,11195
11199,مکمل افزایش وزن,Weight Gain Supplement,weight-gain-supplement,11195
11200,مکمل کاهش وزن,Weight Loss Supplement,weight-loss-supplement,11195
11201,مکمل انرژی زا,Energy Supplement,energy-supplement,11195
11202,مکمل کودک و نوزاد,Child Supplement,child-supplement,11196
11205,مکمل غذایی کودک,Children's Nutritional Supplements,nutritional-supplement,11202
11207,مکمل بهداشت و سلامت جنسی,Sexual Hygiene Health Supplements,sexual-hygiene-health,11208
11208,مکمل کمک درمانی,Complementary Therapy,complementary-therapy,11196
11209,مکمل اعصاب و روان,Neurology and Psychiatry Supplements,neurology-psychiatry,11208
11210,مکمل بینایی,Vision Supplement,vision-supplement,11208
11211,مکمل پوست، مو و ناخن,"Supplement for Skin, Hair and Nails",supplement-skin-hair-nails,11208
11212,مکمل ترک اعتیاد,Addiction Treatment Supplements,addiction-treatment-drugs,11208
11213,مکمل تسکین درد,Pain Relief Supplements,pain-relief,11208
11214,مکمل سیستم ایمنی,Immune System Supplements,immune-system,11208
11215,مکمل سرماخوردگی و آنفلوانزا,Cold and Flu Supplements,colds-allergies,11208
11216,مکمل سیستم تنفسی و آلرژی,Respiratory System and Allergy Supplements,breathing-system,11208
11217,مکمل سیستم گوارش,Digestive System Supplements,digestive-system,11208
11218,مکمل قلب و عروق,Cardiovascular Supplements,cardiovascular,11208
11219,مکمل کلیه و مجاری ادرار,Kidney and Urinary Tract Supplements,kidney-urinary-tract,11208
11220,مکمل کنترل قند خون,Blood Sugar Control Supplements,blood-sugar-control,11208
11221,مکمل مفاصل و استخوان,Joints and Bones Supplements,joints-bones,11208
11222,پافر زنانه,Women Puffer Vest,women-puffer-vest,9315
11224,النگو طلا زنانه,women gold bangle,women-gold-bangle,9387
11225,طلای آب شده,Melt Gold,melt-gold,11436
11226,پالت رنگ مو,Hair Color Kit Palette,hair-color-kit-palette,6511
11227,تجهیزات سوارکاری و بهداشت و مراقبت اسب,Riding Accessories & Horse Health and Care,riding-accessories-horse-health-and-care,10667
11228,بهداشت، مراقبت و نگهداری اسب,Horse Health and Care,horse-health-and-care,11227
11229,مشعل گازی,Gas Burner,gas-burner,5855
11230,اندروید باکس,Android Box,android-box,5920
11232,سیمان,Cement,cement,10690
11233,پافر مردانه,Men Puffer Vest,men-puffer-vest,9449
11234,میلگرد,Rebar,rebar,10690
11235,عینک هوشمند,Smart Glass,smart-glass,4
11236,ست لباس روزمره زنانه,Women casual clothing set,women-casual-clothing-set,9282
11237,زالو,Leech,leech,11041
11240,برچسب,Sticker,paper-sticker,5975
11241,تیرآهن,Girder,girder,10690
11242,طلای کم اجرت,Economic Gold,economicgold,11133
11243,دستبند طلای دست اول کم اجرت زنانه,WOMEN Economic Gold Bracelet,women-economic-gold-bracelet,11242
11244,گردنبند طلای دست اول کم اجرت زنانه,WOMEN Economic Gold Necklace,women-economic-gold-necklace,11242
11245,النگو طلای دست اول کم اجرت زنانه,women Econiomic gold bangle,women-economic-gold-bangle,11242
11246,گوشواره طلای دست اول کم اجرت زنانه,WOMEN Economic Gold Earrings,women-economic-gold-earrings,11242
11247,انگشتر طلای دست اول کم اجرت زنانه,WOMEN Economic Gold Ring,women-economic-gold-ring,11242
11249,کنترل دیابت,Diabetes control,diabetes-control,8573
11250,نوار تست قند خون,Blood sugar test strip,blood-sugar-test-strip,11249
11251,سوزن تست قند خون,Blood sugar test needle,blood-sugar-test-needle,11249
11252,سرنگ انسولین,Insulin syringe,insulin-syringe,11249
11253,کیف خنک نگه دارنده انسولین,Insulin cooler bag,insulin-cooler-bag,11249
11254,تجهیزات پزشکی تنفسی,Respiratory medical equipment,respiratory-medical-equipment,8573
11255,تجهیزات کمک تنفسی,Respiratory support equipment,respiratory-support-equipment,11254
11256,تجهیزات پزشکی حرفه ای,Professional medical equipment,professional-medical-equipment,8573
11257,دستگاه رگ یاب,Vein Finder,vein-finder,11256
11258,دستگاه تنس,TENS,tens,11256
11259,اسپکولوم,Speculum,speculum,11256
11260,استپلر پوستی,Skin stapler,skin-stapler,11256
11261,تیغ جراحی,Surgical Blade,surgical-blade,11256
11262,سیفتی باکس,Safety Box,safety-box,11256
11264,لوازم پزشک,Doctor supplies,doctor-supplies,8573
11265,گوشی پزشکی,Stethoscope,stethoscope,11264
11266,توانبخشی,Rehabilitation tool,rehabilitation-tool,6891
11267,واکر,Walker,walker,11266
11268,دستگیره کمکی,Assistive handle,assistive-handle,11266
11269,لوازم جانبی پزشکی,Medical accessories,medical-accessories,8573
11270,جعبه کمک های اولیه,First aid box,first-aid-box,8573
11271,سلامت محیط,Environmental health,environmental-health,8573
11272,آتل,Splint,splint,6891
11273,آتل پا,leg splint,leg-splint,11272
11274,آتل انگشت,finger splint,finger-splint,11272
11275,لوازم شکسته بندی,Breakdown equipment,breakdown-equipment,11272
11276,ساپورت های طبی,Medical supports,medical-supports,6891
11277,شانه بند طبی,Medical shoulder strap,medical-shoulder-strap,11276
11278,کمربند طبی,Medical belts,medical-belts,11276
11279,قوزبند طبی,Hump Corrector Brace,hump-corrector-brace,11276
11280,آرنج بند طبی,Medical elbow brace,medical-elbow-brace,11276
11281,کالای خواب طبی,sleep medical,sleep-medical,5702
11282,لوازم پزشکی مصرفی,Consumable medical supplies,consumable-medical-supplies,5702
11283,سوند و کتترهای ادراری,catheters,catheter,11282
11286,تزریقات,Injections,injection,11282
11287,سرنگ,Syringe,syringe,11286
11288,سر سوزن,Needle,needle,11286
11289,آنژیوکت,Angioket,angioket,11286
11290,ست سرم,Serum Set,serum-set,11286
11291,پانسمان,Bandage,bandage,11282
11292,گاز طبی,medical gas,medical-gas,11291
11293,چسب پانسمان,Dressing adhesive,dressing-adhesive,11282
11294,چسب بینی,nose tape,nose-tape,11293
11295,چسب زخم,band aids,band-aids,11293
11296,چسب کمر,waist tape,waist-tape,11293
11297,ضد عفونی کننده زخم,Wound antiseptic,wound-antiseptic,11282
11298,محصولات سلولزی طبی,Medical cellulose products,medical-cellulose-products,11282
11299,ملحفه یکبار مصرف,Disposable sheets,disposable-sheets,11298
11300,حوله یکبار مصرف,Disposable towel,disposable-towel,11298
11301,کیت تشخیص,Diagnostic kit,diagnostic-kit,11282
11302,روپوش,robe,robe,11303
11303,البسه بیمارستانی,Hospital clothes,hospital-clothes,11282
11304,پاپوش,clogs,clogs,11303
11305,پیش بند پزشکی,Medical apron,medical-apron,11303
11306,کاور آستین,sleeve cover,sleeve-cover,11303
11307,کلاه پزشکی,medical cap,medical-cap,11303
11308,تجهیزات دندانپزشکی,Dental Equipment,dental-equipment,5702
11309,تجهیزات تخصصی دندانپزشکی,Specialized dental equipmen,specialized-dental-equipmen,11308
11310,لوازم مصرفی و تجهیزات تخصصی دندانپزشکی,Consumables and specialized dental equipment,consumables-specialized-dental-equipment,11309
11311,تجهیزات عمومی دندانپزشکی,General dental equipment,general-dental-equipment,11308
11313,دستگاه دندانپزشکی,Dental devices,dental-device,11311
11314,بنگل طلا زنانه,Women Gold Bangles,women-gold-bangles,9387
11315,ست حلقه طلا زنانه و مردانه,Unisex Gold Ring Sets,gold-ring-sets,9921
11316,آزمایشگاهی,laboratory,laboratory,11282
11317,مصرفی آزمایشگاهی,Laboratory use,laboratory-use,11282
11318,گارو کشی,Tourniquets,tourniquets,11286
11319,پنس,Pence,pence,11264
11320,نگاتوسکوپ,Negatoscope,negatoscope,11264
11321,کیسه نمک-درد,Salt thermal pack,salt-thermal-pack,8573
